reviews,titles
우와 몃진 영화을 재미잇게 잘 볼게요,치외법권
뭐라 할말이 없다 ,치외법권
우하하하,치외법권
봉숭아학당 급이다  개콘 봉숭아학당을 아주아주 재미게 보는 사람만 보세요   ,치외법권
정말 인내를보고 봐야할 영화 연출이 몹시  급이다 배우들이 아까움,치외법권
나름 재미있었는데 평점이 나쁘네요,치외법권
재활용도 안될 쓰레기 영화    만이나 된다는 관객수가 이해 안된다  제작자는 뭘 믿고 이 감독에게  연출을 맡겼을까  돈이 남아돌아서 ,치외법권
처음에 살짝 웃길뻔 하다가 교화소부터 쫌  ,치외법권
액션부터 시작해서   년대 코미디 영화보는 거 같다  주연배우 이슈아니면 홍보신문기사 하나내기 힘든 영화  가방협박장면 하나 참신하다 ,치외법권
영화 만든 수준하고는  ,치외법권
별 생각 없이 볼수 있는 영화   나름  재밌더이다,치외법권
이런걸 영화라고 만드는 사람들은 대체 뭔 생각인지  ,치외법권
스토리 개연성도 부족하고    유치한 영화,치외법권
총맞고도 사람이 멀쩡하냐  애들이 따라 한다,치외법권
이건 뭐  봤는데 또 봐도 봤던 건지 모를 정도  아무리 봐도 기억날 게 없어 ,치외법권
세족식만 두시간했으면 관객 오백만은 들었 을듯  세족식말고는 볼게없네  진짜 개연성떨어지고  코미디로써도 부족하고  역시 고생 개같이해도 내부고발자 증거와 검찰아니면 아무것도 아니네  뭐 이딴 시나리오가   ,치외법권
졸라 쎈 적을 갑자기 무찌르려면 최소한의 개연성은 고민해야 하는거 아님 ,치외법권
재미 있었는데    재목을 볼 때마자 늘 새롭단 말이지   마치 않본것 처럼  ,치외법권
 ,치외법권
비디오로 봤어도 시간 아까울 것 같다 ,치외법권
말을마니해봐야손만아픈영화네요,치외법권
사람사는곳에  사람같지 않은것들이 살고있네  다들 우주 쓰레기로 버려야될듯    ,치외법권
개봉당시 봤을땨는 말도 안된다며  점 조차 주기 싫었는데 지금와 보니 극 사실 영화군여      ,치외법권
와       년 현재의 상황에 비춰보니  소름돋네요 ,치외법권
이 영화도 감기처럼 대한민국 현실을 예언한 무서운 영화입니다  최순실 게이트가 터지기 전만 해도 비웃었는데 설마 감기처럼 재평가받게 될 거라 누가 생각이나 했겠습까  감독님께 이 영화 비웃었던 거 사과드립니다 ,치외법권
완전 옛날 스타일이네    투캅스가 생각나려고 함  임창정의 깨알같은 코믹연기 덕분에  점 드립니다 ,치외법권
요즘 한국영화들 잘 만든는데   년대 수준보다 못함  감독이 수준 이하고 이런 영화에 출연한 배우들도 한심하고 투자사도 한심합니다 ,치외법권
국민이 꼭 봐야 할 영화네요    굿 입니다   ,치외법권
임창정이 역시    ,치외법권
현시국에 딱맞는   ,치외법권
킬링타임도 안되는 영화,치외법권
집에서 그냥 봤는디  혹시  대독자이거나  특별히 집에서 중요한 일을 하는 사람만 보면 됨   ,치외법권
영화보다가 감독이 누군지 찾아보게됐다    초딩이 만든영화  ,치외법권
나름 내용 괜찮음,치외법권
진짜 잼잇게봐습니다  혹평하는사람들   이해불가  ,치외법권
영화가 전달하고자하는 메세지만큼은 좋다  코미디는 실패다 ,치외법권
  여년전 투캅스 감각이군  그나마 임창정 때문에 봄 ,치외법권
가볍게 보기에도 너무 허술함,치외법권
 거대한 수사 추리물은 차치 하더라도 가볍게 보기도 힘겹다 ,치외법권
혹평인 사람들은 거대한 수사추리물 기대한건가  매우 가볍게 웃고 볼수 있어서 유쾌했다  어디든 햇볕이 들면 그 뒤엔 그림자가 드리워지는건 세상이치인듯 하나  쳐부술수 없는 현실이  안타까울뿐이며 그것만 망각하지 않고 살면 되는듯  훌륭한 영화는 아니지만 가벼운 현실 꼬집기로는 유쾌히다 ,치외법권
    삼류급도 안되는영화  ,치외법권
이 영화진심 장난삼아 만든거여  ,치외법권
혹평이 심하길래 재미 없을 줄 알았는데  못 만든 영화는 아니더군요      중간 중간 주인공들 대사에 수긍이 가는 것도 있고요  진지한 영화를 너무 코믹영화로 홍보한 탓으로 이 영화가 흥행에 참패하지 않았나 싶더군요     ,치외법권
한국 기독교의 현재진행형   ,치외법권
창정님아   아무리 코믹액션 영화 좋아한다지만 이런영화는 아닙니다     년대초에나 써먹히는  급영화 이경영씨는 이런삼류에 왜 출연해서 이미지깍아먹나요  배우들과 협찬사들 참 불쌍하네요,치외법권
난 너무 재밌게 봤는데    웃기기도하고  평점이 너무 낮다 ,아메리칸 울트라
은근 생각이 담긴 괜찮은 스토리 사생활이 어떻든 크리스틴 스튜어트 연기는 인정  ,아메리칸 울트라
좀비랜드처럼 아예 병맛으로 가던가 본시리즈 컨셉으로 대충 따라하다 이도저도 아니고 특수요원들이 어떻게 선발되고  훈련받았는지 묘사없이 다 생략하고 말로 때워버리고 잔인한 장면만 편집하면 어린이드라마 로 방송해도 되겠다 제시와 크리스틴 보는 맛에 끝까지 보긴 봤다 ,아메리칸 울트라
내용이고 머고 밋밋하고 병맛인 액션 코미디 영화,아메리칸 울트라
생각없이 그냥 그렇게  보라고 만든건데,아메리칸 울트라
두 배우 때문에  점  크리스틴 스튜어트는 아무리 이상하게 찍어도 예쁘니 어떡하나 ,아메리칸 울트라
코메디인가 ,아메리칸 울트라
주인공을 왜 죽이려고 이 생쇼를 하는 지  끝내 이유는 밝혀지지 않고  나름 감각적인 액션씬들이지만 별로 참신하지 않다  무미건조함 ,아메리칸 울트라
남주가 어떤식으로 실험을당했는지 구체적으로 이야기도 안나와있고 그냥 앞에 이야기 뺀 시체작 넷플릭스는 왜 이걸 사와서  시간  분이라는 시간을 빼앗았는지 모르겠음 이게 평점이 좋은것도 아니고  ,아메리칸 울트라
후속작 기대   ,아메리칸 울트라
난 재미있게 봤어요,아메리칸 울트라
여주 빼고 볼거없음,아메리칸 울트라
재미없음  ,아메리칸 울트라
영화가 개연성이 없어 기억상실된 아무 위협도 안되는 요원 하나 제거하려고  군대를 동원하고 드론을 띄우고   ,아메리칸 울트라
이건 여성비하는 아니고 하여간 여자들도 알아야돼  가시나들만 나와서 잘된 영화는 없다는것    ,아메리칸 울트라
거대 자본이 투입된 영화는 아니지만 나름 잘 표현한 영화    ,아메리칸 울트라
  울트라 기반이지만 정착 내용 전달은 안되고 무작정 액션들만 넘쳐났다  끝까지 제대로 된 답을 해주지 않아 여러가지 의문들만 가득차고 전개만 계속 되어가 정신없었다 ,아메리칸 울트라
실제     프로젝트인    울트라를 토대로 만든 이야기라 단순한 오락영화는 아닌거 같네요  ,아메리칸 울트라
병맛이라고 하는 것도 아깝다 ,아메리칸 울트라
어지간해선 아무생각 없이 팝콘 영화 잘 보는편인데 이건 진짜 해도해도 너무했다  진짜 제시랑 크리스틴 얼굴 빼고 볼게 없어   액션이라도 볼만하면  점 이상은 줬을텐데 진짜 너무나 심각한 수준   올해 본 영화중에 최악이었다  ,아메리칸 울트라
심각하네요    심각    합니다,아메리칸 울트라
주관적으로 보자면  일단간에 제시와 크리스틴을 좋아하는 팬으로서도 볼만했고 또 생각없이 머리비우고 웃으면서 보기에 상당한 영화  어제 재밌게 봤습니당,아메리칸 울트라
생각없이 웃으며 보기 좋은영화 난 재미있게 봤고 제시와 크리스틴에 또 다시 반하고 마지막 프로포즈 장면에서 감동적이었음    ,아메리칸 울트라
어이가 없는 영화  여러가지 욕심은 많으나 뭐 하나 제대로 잡지 못한 영화  감독의 역량이 부족한 영화  그래서 더 안타까운 영화,아메리칸 울트라
다잡으려다 다놓친영화  액션도 애매하고 참신함도 그저그렇고 스토리도 애매하고    모르겠다,아메리칸 울트라
맥주먹으면서 아무 생각없이 여름밤에 보기 좋을 듯  독특한 매력을 가진 영화  볼만했어요 ,아메리칸 울트라
아무리  급이라도 이건 너무하네,아메리칸 울트라
재미가 없음  이것이 왜 인기없는지 알겠음  스토리 부실에 지루함 ,아메리칸 울트라
   ,아메리칸 울트라
바지락 빠진 칼국수  김치 맛도 평균   킹스맨과 비슷한 숟가락  쓰레받기 액션      의 음모와 내부 갈등이 샘플로만  ,아메리칸 울트라
의외로 지루하지 않게 봤음  급이 되지 못한  이무기 랄까    ,아메리칸 울트라
적당한 재미 ,아메리칸 울트라
청소년급  너구리나와서 방가웠음    ,아메리칸 울트라
보다 말았음,아메리칸 울트라
밑도 끝도 없는 이야기  발암 캐릭터 주인공  예고편에 속았다 ,아메리칸 울트라
헐리우드 키드마냥 여기저기서 짜집기한 클리셰로 만든 누더기  최소한 플롯은 왜냐고 물었을 때 납득할만한 이유와 설정이 있어야하지 않나  열연한 배우들이 불쌍할 지경 ,아메리칸 울트라
난 이런 영화를 너무 사랑해       더 게스트 류의 영화를 찬양하라,아메리칸 울트라
진심  점 짜리  위험한 상견례  보다 더 형편 없음  저능아도 감독할 수 있는 미쿡이 진심 싫고  크리스틴이 이런 영화 초이스 한 것도 진심 싫망   점 ,아메리칸 울트라
내 취향에 맞는 골때리는영화   재미있게 봤습니다   ,아메리칸 울트라
똘끼 충만한 병맛 코믹 액션  ,아메리칸 울트라
독특한 액션 잔혹 영화로 지루함 없이 재밌게 봤다 ,아메리칸 울트라
평점이 넘 낮은 것 같아서   점 투척   코믹이 가미된 액션물인데 처음   분은 좀 지루하다가 너구리 나오는 장면부터 몰입도급상승  끝까지 재밌게 봤습니다   ,아메리칸 울트라
흐흐  아무리 깨어났다지만 거의 배트맨급으로 탈피하는건  너무했다고 봄  프라이팬 원쿠션은 정말이지        만화같은 스토리면 아예 사건 자체를  총싸움 스케일을 거대하게 키우기라도 했어야지  조그마한 시골 마을에서 투닥거리는건 하품나올 일  총싸움은 하는데 도대체 긴장감이 없어서 실패     ,아메리칸 울트라
쫌만 시나리오에 신경썼으면     기대안하고 마냥 시간떼우기 용으로보면 좋을듯   ,아메리칸 울트라
갈팡지팡한 스토리와 연출   뭔가 미지근하다,아메리칸 울트라
 급 취향인 나로선 재밌는데  못 먹고 버린 너구리가 아깝군   마트 액션신은 이퀄라이저와 닮았어 ,아메리칸 울트라
또 한번 예고편에 속았다 ,아메리칸 울트라
이도저도 아니고  위선적이다 ,아메리칸 울트라
정부의 비밀프로젝트  이건 마치 맷데이먼 주연의 본시리즈를 기대하게 하지만 막상 그정도 수준의 액션과 스토리는 아니네요  대사의 질이 약간의 삼류와 이류를 왔다갔다해서 잠시 헷갈렸다는  크게 남는게 없는 영화인거 같아요 ,아메리칸 울트라
상상력이 부족한 똘끼를 보고 있자니 내가 다 안타까웠어,아메리칸 울트라
아 정말 산만해서 몰입이 안된다 ,아메리칸 울트라
익숙한 플롯인데 배우 연출의 힘   매우 볼만하다 재밌네  특이하고   요즘 애들의 킬러질은 이런식인가  힘빼고 정곡을 찌른다 ,아메리칸 울트라
아  ,아메리칸 울트라
아메리칸 울트라 라고 쓰고 아메리칸 똥이라고 읽으면 됀다  똥은 무섭지 않타 다만 더러워서 피할뿐 그런 영화다 ,아메리칸 울트라
애들 영화인가  참 영화 수준이    주말 아까운 시간만 버렸네   ,아메리칸 울트라
혹평을 받을만한 수준은 아니지만 뭔가 아쉬운 건 사실    소재도 괜찮고 출연진도 훌륭한데 이 정도밖에 만들 수 없었던 걸까    스케일을 조금만 더 키웠더라면 좋았을 영화   ,아메리칸 울트라
마을에서 나가고 싶은 제이슨 본,아메리칸 울트라
나쁘지 않게 보기는 했는데 기억에 남지는 않을 듯,아메리칸 울트라
스토리는 괜찮은데 그것을 못살린    연기와   액션     아쉽다    ,아메리칸 울트라
상당히 재밌을거 같으면서 노잼이던 영화   뭔가 다른 액션과 스토리를 가지고 온 영화인줄 알았으나 그냥 뭔가 다를뿐    ,아메리칸 울트라
내 올레포인트        액션영화가 이렇게 따분하다니     급 중에서도 제일 바닥인 영화  ,아메리칸 울트라
예고편보고 가졌던 기대감은 극장에서 다 날아감    걍 예고편이 더 재미있었던 듯    돈 주고 보기 아까웠던 영화   제시 아이젠버그 좋아해도 평점 저거면 많이 줬다 생각하오  ,아메리칸 울트라
뭔가 색다르고 환상세계지만 그게 전부  양념이 너무 많이 들어가서 맛집도 아니고 동네식당도 아닌게 병맛이 난다  하지만 양념이 많이들어가서 소일거리가 더 많아진 듯 이것저것 하기는 다 했다 ,아메리칸 울트라
맛나는 병맛   좋기만 하더이다  ,아메리칸 울트라
킬링타임,아메리칸 울트라
좋은데   급 감성에서 우러나오는  급 액션 배우들도 좋고 연출은 기가 막히고  난  급 액션 영화를 보면서 스토리 운운하는 사람들이 제일 웃기드라 뭘 기대했길래 ,아메리칸 울트라
매력과 개그가 희미하고  이야기는 그것만은 아니길 바랬던 선택을 계속한다  ,아메리칸 울트라
아   재미없다  진부하지만 재미있을 소재인데 기본기를 따라가지도 못했다 ,아메리칸 울트라
병맛이 뭔지 제대로 보여주는거 아닌가  사실 이런 저런 설정 따위는 개나 줘버려가 이 영화의 핵심 되겠다  나름 매력 있는듯 ,아메리칸 울트라
불량과 병맛도 매력이라면 매력이겠지만 내스타일은 아닌듯  재미도 의미도 찾기 힘들었다  막 웃기도 그렇고 액션이 화려한 것도 아니고 애매한 첩보코미디물 ,아메리칸 울트라
예고가 본편보다 재밌는 영화중 한편임,아메리칸 울트라
재밌던데 생각보다 평점 낮네  진짜  주인공들이 피흘리며 아이러브유할땐  뭉클했다 ,아메리칸 울트라
불량스런 소재의 기발함이 시나리오의 빈곤함을 메우지 못한다 ,아메리칸 울트라
참으로 살벌한 프러포즈  그래 봤자 너는 아둔한 게 나은 건데  결국 똑똑해진 모습을 보인다는 건 등신 인증이지  ,아메리칸 울트라
 급도 아니고 병맛도 아님     기억잃은 스파이물에 아이돌로맨스를 뒤섞은   대소녀취향 멜로물    트와일라잇의 첩보버전이라고 할까  차라리   년전   학점첩보원 은 신선하기라도 했다    ,아메리칸 울트라
진부한 스토리에 개그코드도 그닥 주인공들 보는 맛 스튜어트 퇴폐미 ,아메리칸 울트라
 ,아메리칸 울트라
액션은 볼만 했는데 스토리 전개가 병맛임  차나리 주인공을 죽이는게 아닌 평범했던 알바가 실은 제이슨 본같은 살인병기였다라는 이야기나 주인공이 어리버리타지 않고 예전 기억을 찾아서 여자친구인 피비를 구하러 간다든지     차나리 본편 내용을 줄이고 마지막에 중국 갱들 잡는 내용을 본 내용으로 했으면 더 재밌,아메리칸 울트라
믿고보던 제시아이젠버그로 이렇게 싼티나는  급 충만한 액션 블록버스터라니    일단 스토리가 허하다,아메리칸 울트라
그야말로 이상하다    ,아메리칸 울트라
비싼 제작비 들이면서 꼭 이렇게 만들어야 되나  영화의 한계다 ,아메리칸 울트라
병맛  말 그대로 병맛 ,아메리칸 울트라
도대체 언제 웃겨줄건데    ,아메리칸 울트라
대의를 위한 스토리들은 이미 많잖아  그냥 동네에 있던 친구에게  찌질했던 친구에게 예상하지못했던 일들이 벌어지고 헤쳐나가고 재밌던데  영화 다 똑같을 필요 없잖아   병맛이라도 즐겁더라  호불호가 확실하긴 할듯 하지만 난 호   호  호    ,아메리칸 울트라
예고편같은 본편   뭐 더 있나하는데 끝,아메리칸 울트라
재밌기만 하구만    이런 병맛 영화도 좀 있어야 된다   재밌었다 스튜어트도 이쁘고,아메리칸 울트라
확실히 병맛도는 커플의 다음 이야기가 더 기대됩니다      가 국정원만큼 병신스럽지는 않더라도 또라이 몇몇이 우습게 민간인들을 학살할 수 있을거란 생각이 드네요   마지막장면이 인상깊네여  결국 아메리카의 적은 차이나인가    ,아메리칸 울트라
  분이 왜이렇게 길게 느껴질까 병맛유머도 별로 유쾌한 병맛이 아님,아메리칸 울트라
예고편이 다  였던 아쉬움 남는 영화  조금 더 디테일과 컨텐츠를 추가했더라면 좋았을텐데  ,아메리칸 울트라
 급 액션 영화   그나마 액션을 보면서 눈요기나 했음  재미는 그다지 없음   영화관에서 볼 영화도 아님   본 시리즈 짝퉁 같은 느낌을 많이 줌    스토리의 완선도도 별로    나중에 케이블에서 방송하면 시간 때우기 용으로 보는 영화 정도   ,아메리칸 울트라
자주 보는 편이라 꼭 대작이거나 감동적이거나 하지않아도 가끔은 이런 병맛나면서 전혀 새로운  급영화도 좋네요  웃게되는 장면도 여러번 기존 초능력자와 전혀 다른 어찌보면 좀 모자라보일 수 있으면서도 순수한 캐릭터를 제시 아이젠버그가 제대로 살림 내가 느낀  재미 땜에 후하게  점,아메리칸 울트라
좀 더 제대로 병맛이길 바랬는데   여러 가지로 약간 애매한 느낌이 들지만 그래도 제시와 크리스틴   두 배우를 보는 재미는 있었어요 ,아메리칸 울트라
장난하나    미국판  류영화    액션 코미디  질낮은 영화 왜 이딴게 넘어오지   심의 안하는건가   질좋은 영화를 배급하라 배급하라   번째아들 영화랑 같은 급   왜그래 크리스틴 스튜어트     ,아메리칸 울트라
삐 급 느낌이 물씬 묻어나는 영화입니다  아니    그냥  급 영화죠  그냥 생각 없이 보면 볼만합니다     ,아메리칸 울트라
줄거리리보고 봣는데  내용에비해 지저분한지 정신업고  질도 떨어지고  졸다나왓음  ,아메리칸 울트라
미안하지만 정말 재미없음    ,아메리칸 울트라
소재나 설정은 괜찮다고 생각하는데 왜 영화가 이 모양인 걸까 ,아메리칸 울트라
정말 재미없음 ,아메리칸 울트라
아메리카에서 만드는 병맛 영화의 스케일이란  병맛 좋아하는 사람들에겐 여 병 추   ,아메리칸 울트라
그냥 병맛 영화여서 아무 개연성 논리성 작품성을 찾으면 안 됨  배우들도 당연히 웃고 놀자로 병신 못생김 망가짐 연기를 즐김  특이 생활 밀착형 마트 액션의 개발로 코미디적 완성감을 높임  자신의 취향과 코드를 파악하고 영화 선택을 하는 안목이 필요함  이런 영화 앞으로도 많이 보고 싶음 ,아메리칸 울트라
제시 매력터진다 진짜   ,아메리칸 울트라
재밌네   ,아메리칸 울트라
아우 이것도 영화라고   ,아메리칸 울트라
힙스터의 로맨스 ,아메리칸 울트라
병맛액션  병맛은 예고편에 나오는것 이상 나오지 않고  전혀 웃기지 않으며 그냥 신파극처럼 울기만 합니다  액션  전혀  ,아메리칸 울트라
우리나라 정서와 안 맞음  정말 졸렸다 ,아메리칸 울트라
제시와 크리스틴의 의외로 찰떡궁합    ,아메리칸 울트라
너구리 너무 웃기네요    영화재밌네요,아메리칸 울트라
제시 아이젠버그 매력은 진짜 최고네요,아메리칸 울트라
기대안하고 보면   ,아메리칸 울트라
내가 너무기대 했나보다    ,아메리칸 울트라
제시아이젠버그 매력이 터지더라  ,아메리칸 울트라
        진짜생각없이뜬금포개그터지고병맛최고임,아메리칸 울트라
너무했음   진심 너무 했음  기대했던 내가 바보였음  ,아메리칸 울트라
엄청 재미없음  알바글에 속지마세요  시작할때 지루하더니 끝날때까지 지루함  왜   금 영화인지 알수없음     스토리 빈약  액션 빈약  보다가 그냥 나갈까 고민하다 돈아까워 끝까지 봤는데    끝까지 봤어도 돈 아까움    여기 평점 높게 준 사람들 거의 다 알바생들임이 확실함   ,아메리칸 울트라
 네티즌별점     예상밖의화끈한액션에 웃음코드도끊임없이있고 제시아이젠버그의 귀여움까지장착해서 말이필요없음 그냥최고임 ,아메리칸 울트라
제시랑 크리스틴 꿀케미   완전 내 스타일이었음  ,아메리칸 울트라
이런 영화 봐줘야한다      스토리 빈약  요즘 스토리 치밀한 영화가 얼마나 된다고  ,아메리칸 울트라
재미를 기대했는데  이걸 왜보고있나  싶었다 스토리 자체가 빈약하기 그지없다  예전 롱키스굿나잇의 남자버전 같기도 한데 롱키스굿나잇이 명작이었구나  ,아메리칸 울트라
킬링타임용으로 나쁘지 않네요  ,아메리칸 울트라
재밋으면 땡이지,아메리칸 울트라
탈출해서 자유로운 원숭이가 되길 바랬는데 결말이 좀 아쉽군요 ,아메리칸 울트라
할리웃의 또다른 시도 그냥 신나는영화,아메리칸 울트라
확실히 호불호가 갈리나봐요 전 재밌게 봤는데  참신한 영화였음 ,아메리칸 울트라
 너구리 가 나올 때부터 알아봤어야 했는데        ,아메리칸 울트라
다른건      난 모르겠고 너구리만 반갑다,아메리칸 울트라
진짜이거평점꼭남길려고로그인까지했다  돈주고이런쓰레기본게아직도억울해요    이런걸영화로만든사람의심리가궁금 ,아메리칸 울트라
너 원숭이랑 했지   이대사가 제일웃겨서 그남아  점준다,아메리칸 울트라
아주 새롭고 독특한 스타일로 접근한 스파이   나는 딴 생각할 틈이 없던데  사람들은 혹평 일색이네  그래서 플롯을 중시하는 분들에게는 비추  사랑한다면 이들 주인공처럼   ,아메리칸 울트라
이 영화 호불호가 분명할것 같았다  근데 완전 재미있게 보고 낄낄 웃다가 마지막에 원숭이 그림보고 한번더 웃은 영화다  뻔하지 않아서 좋았다 ,아메리칸 울트라
뭐 거기서 거기인 영화  크리스틴 스튜어트가 뭐 이쁘다고    영화는  급 영화 그대로 ,아메리칸 울트라
액션할때 무기가 겁나 친근하고 무게잡지 않고 영화가 가볍게 나아간다  색다름 우리에게 친근한 너구리가 한 건하다니   숟가락이랑 프라이팬 샷건  주인공들이 멀쩡한 사람이 거의 없음 그런대로 볼만함 크리스틴 스튜어트는 왜 못생김을연기하니 뭘해도예쁨 ,아메리칸 울트라
예고편이 전부  암시가 풀렸으면 미친듯이 싸워야할 텐데  여전히 찌질한 행동을 하며 계속 얼떨결에 싸움을 한다  여친이 납치됐는데 구할 생각은 안 하고  저격병이 있다는 집에 가서 총에 맞든 말든 잠이나 자겠다고 하는 주인공이라니    이건 병맛도 뭐도 아니다  한심하다 ,아메리칸 울트라
재미 없다구해서 그럴줄 알았는데 생각보다 재미있구 흥미진지했다   애션 부분이 많구 내용도 괜찮았다  ,아메리칸 울트라
하품하다가 오랜만에 눈물흘렸다   ,아메리칸 울트라
진짜 허위정보 전파하지마라  그닥 재미도 그닥  감동도 그닥  액션도 그닥    아메리칸 스탈 유머가 그닥      취향이 나랑 안맞아  ,아메리칸 울트라
그래도 꽤 기대했는데 실망이 크네요 기획이 참신하지도 않고 연출은 빈약하네요,아메리칸 울트라
잘 만든 영화입니다   독특하고 개성있는 괜찮은 영화입니다  그리고 사랑에 대한 이야기   미션과 이 영화 중 어떤걸 고를래  하면 전 이영화를 고르겠습니다    ,아메리칸 울트라
다듬고 발전시키는 과정 없이 아이디어만 가지고 영화를 만들면 이렇게 됨 ,아메리칸 울트라
이런 영화 수입한   에게 저주를 ,아메리칸 울트라
예고편이 전부인 영화     두 주연배우의 네임드가 아까운영화 ,아메리칸 울트라
솔직히 제대로 평을 못하겠다  중반부터 계속 자느라    중고장터 예매권 가격이 쭉쭉 떨어지는데는 이유가 있었다   ,아메리칸 울트라
어제오후 시  분에가서잘봤어요 내용은꽤괜찮아요기억에오랫동안남아있을듯싶네요  ,아메리칸 울트라
영화초딩은 민폐 끼치지말고 한국영화 봐라,아메리칸 울트라
 취향을 굉장히 심하게 타는 매니아적인 내러티브로 인해 개인적으로는 그 어떤 영화적 재미도 찾을 수 없었던 컬트 스토너무비  아메리칸 울트라 였네요 ,아메리칸 울트라
영화 중간중간 빵빵 터지네   배우들의 연기도  확실히 좋은 듯     ,아메리칸 울트라
태어나서 이렇게 재미없고 왜 만들었는지 알 수 없는 영화는 처음 봄 시간낭비 돈낭비 ,아메리칸 울트라
  완전 기대되는 병맛 코미디      ,아메리칸 울트라
어헤하하하 하고웃는 앞니빨다뿌아진 악당요원은 음식은  어떻게먹고 살고있을까,아메리칸 울트라
너드와 첩보의 기묘한 동거    나에겐 스푼과 너구려 라면과 프라이팬만 있으면 돼  자극적이지만 유쾌한 액션이 가득합니다  오히려 더 이야기가 있는게 아닐까 싶을 정도로 짧은게 아쉬울 정도   ,아메리칸 울트라
장난하나 지금    평점이 무슨 팔점이야    ,아메리칸 울트라
눈칫밥을 먹고 자란 이의 주눅든 유머,아메리칸 울트라
이 평점은 아직 정의가 살아있다는걸 보여주기 위한 별점이다,아메리칸 울트라
오늘  월   일 네티즌 평점   명    보고 영화봤다가 피본  인이다 스토리의 허술함 액션도 별로  제일 별로인건 악당도 허술해 허    부디 당신도 보길     ,아메리칸 울트라
너구리 빵 터졌구요     크리스틴 스튜어트랑 제시아이젠버그랑 케미가 은근 어울림   좀 잔인하긴 한데 생활용품 액션   사실적임      ,아메리칸 울트라
 ,퇴마: 무녀굴
리메이크한다면 기꺼이 극장 가서 보겠음,퇴마: 무녀굴
왕유선,퇴마: 무녀굴
 급 공포영화들의 하이라이트만 합쳐서 러닝타임    분으로 만든  급 공포영화,퇴마: 무녀굴
괜찮은듯 나쁘지는 않아요 ,퇴마: 무녀굴
빨갱이들이 사람 죽이고 다닌건 왜 영화로 안만드냐  빨갱이 후손들이라 그런건가,퇴마: 무녀굴
유선이 좋아서 걍   점 ,퇴마: 무녀굴
오우  좋다 볼만함  ,퇴마: 무녀굴
나는하나도 안무서운데 배우들만무서워하는  어이없는 영화다마시,퇴마: 무녀굴
백발마녀전 석정이의피맺친 사연과 토벌대에대한 복수는 알겠는데 너무 어처구니없다   도 너무구리고,퇴마: 무녀굴
 ,퇴마: 무녀굴
별로다   ,퇴마: 무녀굴
  년 전 공포 영화 보는 줄,퇴마: 무녀굴
평점이 높아 내려드립니다 ,퇴마: 무녀굴
설마했는데 엔딩보고 개소름   ,퇴마: 무녀굴
옛날에 봤던건데 볼만하다,퇴마: 무녀굴
소름,퇴마: 무녀굴
공포영화중 중간에 꺼보긴   첨   ,퇴마: 무녀굴
전설의 고향 정도 수준  ,퇴마: 무녀굴
감정 극대화를 위한 신파 어거지는 이제 그만  ,퇴마: 무녀굴
형광등 없는세상이냐  어둡다고 무서운게아니다   어두워서 아무것도 못봤다  무섭지도않고 뭘했는지 기억도 안남  감독이 무슨생각으로 그랬을까,퇴마: 무녀굴
도대체 이영화는 조명을 안쓰고 캄캄하면 무서운줄 아는지 등장인물들이 공포를 느끼면서 점점 더 어두운곳으로 가고 집안에서도 불을 켜지않는다   아무리 공포물이라도 상황에 따라 사람들이 하는 행동이 개연성이 있어야 하는데 편집도 이상하다 ,퇴마: 무녀굴
원작 소설보다도 도대체 나은게 없음    원작소설 무녀굴은 뭘말하고 싶은지 목적이 나름대로 있었는데   ,퇴마: 무녀굴
한맺힌 건 알겠지만 자손들도 함께 고통받으니   참      는 좀 엉성해 보였지만   미술관 지하도 섬뜩 영화 속 분위기와 음향은 나름     으스스    결혼식 사진을 뜬금없이 보여준 건 아마도      ,퇴마: 무녀굴
고구마 먹은듯 답답한 느낌 ,퇴마: 무녀굴
식상한 괴담류가 아닌  역사적 사실에 허구란 옷을 덧입혀서 괜찮은 스토리를 만들었다 ,퇴마: 무녀굴
  분간 언제 볼만해지나    참다가 끄고 말았네요  더 기다릴 인내심이   ,퇴마: 무녀굴
감독의 전작 리스트를 봤더니 이해가 갔다 ,퇴마: 무녀굴
제발   이런거 만들돈 있으면 나좀줘 쓸데없는거 만들지말고,퇴마: 무녀굴
간만에 시간이 아까운 영화  설정 좋고 캐스팅 좋다  그런데 이 산만하다못해 어디로 가는지조차 모르겠지만서도 신기하게 짐작은 다 되는 스토리는 어떻게 해야할지 모르겠다  쓸데없는 캐릭터들의 등장 역시 영화에 대한 몰입을 방해하는 아주 큰 요소  차예련과 김예성은 완전히 필요없는 캐릭터들이었다 ,퇴마: 무녀굴
옛날 귀신들은 한이라도 풀고 갔는데  요즘 영화 귀신들은 되갚아주지도 못하고 악귀로 몰리네   강간살해당한 아랑  계모에게 누명쓰고 계모아들에게 살해당한 장화홍련도 모두 복수도 하고 한도 풀고 갔는데   토벌대 불러온 놈의 아들은 목사질해서 먹고 살고  그놈들에게 당한 무당은 퇴마당하다니 ,퇴마: 무녀굴
제주도 방언 극혐,퇴마: 무녀굴
분장이나 특수효과가  꽝이라 웃음밖에 안나오는영화,퇴마: 무녀굴
진짜 극초반에는 기대감 무척이나 올라갔다  와  괜찮은 작품 나오겠다 싶었는데    초반 이후 스토리가 진전이 안 되며 답보가 되더니    뻔해지고  멸망  ,퇴마: 무녀굴
공포물은 아니고 미스테리 드라마정도의 심심한 영화  재미없네요   ,퇴마: 무녀굴
